Dept,ClassNum,SectionNum,Units,StartTime,EndTime,Days,SeatsTaken,SeatsTotal,Professor,ClassCode,ClassMode,Desc
BUS1,123A,01,3,0900,1015,MW,45,45,C Chen,47182,In Person,Tax Factor Bus Inv
NUFS,163,04,3,1200,1315,TR,19,32,I Brown,48754,In Person,Phys Fit + Nutrit
BUS1,129A,02,3,1030,1145,MW,42,45,J Zhang,47109,In Person,Financial Auditing
HS,158,04,0,2000,2050,M,53,55,A Carter,47856,In Person,Hlth Comm
ENGL,129,01,4,0900,1015,MW,26,25,S West,43404,In Person,Intro Career Wrtg
EDCO,292,05,3,TBA,,TBA,25,10,L Capizzi,42286,In Person,Supv Exp Couns
BIOL,180,11,1,TBA,,TBA,8,15,J Johnston,41454,In Person,Indiv Studies
NUFS,299,24,3,TBA,,TBA,0,10,A Widaman,48807,In Person,Mas Thesis or Proj
KIN,030,07,1,1530,1620,TR,29,30,A Batt,49867,In Person,Pilates
GEOG,299,01,3,TBA,,TBA,0,2,K Richardson,40144,In Person,MA Thesis/Project
ASIA,122,02,3,1330,1445,TR,6,25,S Khan,49403,In Person,English World Lang
TA,051C,01,0,0900,1015,W,13,25,S Mannshardt,41425,In Person,Lighting & Sound
RECL,010,80,3,TBA,,TBA,36,35,W Spain,45976,Online Only - TBA Mtg Pat,Creat Meaning Life
GEOL,180,01,1-3,TBA,,TBA,0,0,,40434,In Person,Indiv Studies
BIOL,065,11,0,0930,1100,MW,36,30,M Cepin,40840,In Person,Human Anatomy
WOMS,180,11,1,TBA,,TBA,1,1,T Bakhru,50764,In Person,Individual Studies
STAT,095,02,3,1030,1145,MW,49,42,S Macramalla,44075,In Person,Elem Stat
PSYC,001,07,3,1800,2045,R,38,40,L Tinson,45027,In Person,Introductory Psychology
DSGD,063,02,3,1200,1450,MW,24,25,J Levy,41297,In Person,Fund Graphic Visual
EDCO,004,03,3,1200,1315,MW,37,35,A Jaffer,40901,In Person,Career Exploration
KNED,184Z,02,5,TBA,,TBA,2,10,D Daum,42746,In Person,Stdt Tchg III
CHEM,001B,06,0,0730,1145,R,28,23,B Serrano,40952,In Person,Gen Chem
BIOL,297,47,4,TBA,,TBA,0,15,,47000,In Person,Grad Research
SCWK,240,02,3,0930,1215,F,26,30,K Lemon,43032,In Person,Res Method & Des
OCTH,213,02,3,0900,1145,W,27,28,H Pendleton,42969,In Person,Prof Develop I
METR,298,20,2,TBA,,TBA,0,5,,40743,In Person,Research
GEOL,007,04,0,1330,1615,M,25,24,D Espinoza,41262,In Person,Earth Time and Life
ASTR,101,03,3,0900,0950,MWF,41,45,I Mosqueira,41111,In Person,Modern Astronomy
SPAN,001A,06,4,1530,1710,MW,30,30,R Rodriguez,44251,In Person,Elem Spanish
COMM,041,81,3,TBA,,TBA,25,25,K Werking,42527,Online Only - TBA Mtg Pat,Crit Dec Making
MATH,019W,62,1,1030,1145,MW,26,28,M Yin,47922,In Person,Precalculus Workshop
BIOL,123B,01,3,1630,1745,TR,8,30,L Wesley,49247,In Person,Bioinformatics II
ECON,151,01,4,1500,1615,TR,18,40,D Deyo,43623,In Person,Labor Econ
SCWK,230,02,4,TBA,,TBA,15,18,B Watkins,48300,In Person,Soc W Pract I
ECON,201,01,3,1830,2115,M,15,15,A Hajikhameneh,40137,In Person,Sem Micro-Econ Ana
SCWK,298A,05,3,1500,1745,T,13,15,S Lee,46647,In Person,Special Study A
NUFS,103,02,2,0830,1010,R,28,35,G Swamy,43926,In Person,Food Proc & Pkg I
GERO,107,02,3,1500,1745,T,22,30,V Silva,48376,In Person,Aging and Society
ENGL,133,01,4,1500,1745,T,23,30,C Miller,43410,In Person,Reed Magazine
PHYS,020,01,1,1100,1150,M,20,25,G Quan,45387,In Person,Inv to Phys/Astro
ME,140,01,3,1500,1645,R,1,40,D Yan,49274,In Person,Green Prod Design
PHYS,050,11,0,1130,1420,F,17,16,A Dewoo,41828,In Person,General Physics
SE,156,01,3,1030,1145,TR,0,30,R Khayrallah,49248,In Person,Intro to Art Intel
POLS,103,01,4,1800,2045,W,34,40,K Yeager,48288,In Person,Local Politics
CMPE,126,02,0,1200,1450,M,26,24,F Lin,44423,In Person,Alg & Data Str Des
ENGL,215,01,4,1900,2145,T,14,16,N Stork,47672,In Person,Sem Myth & Symbol
ENGL,001A,31,3,1030,1145,MW,23,23,K O'Hare,42414,In Person,First Year Writing
BIOL,066,12,0,1130,1220,F,108,120,K Wirth,44550,In Person,Human Physiology
HUM,001A,05,0,1030,1145,TR,23,35,J Rycenga,48116,In Person,Hum Honors 1A
MATH,018A,08,3,1030,1145,TR,34,35,A Frank-Baldwin,47916,In Person,College Algebra
DANC,151,01,2,1200,1320,T,15,30,D Lomuljo,48689,In Person,IntrDancPedagogy
SOCI,001,80,3,TBA,,TBA,37,40,A Castillo,48145,Online Only - TBA Mtg Pat,Intro to Sociology
CS,046B,16,0,1400,1645,F,29,30,P Heller,47587,In Person,Intro to Data Strc
CHIN,001A,02,4,1330,1510,MW,26,30,C Peng,43288,In Person,Elem Chinese
METR,298,21,2,TBA,,TBA,0,5,,41123,In Person,Research
CS,146,06,3,1030,1145,MW,31,30,W Andreopoulos,47474,In Person,Data Struct & Alg
MATH,019W,03,1,1200,1315,MW,28,28,B Lee,47923,In Person,Precalculus Workshop
MICR,020,14,0,0730,1020,W,17,16,P Hawkins,42175,In Person,Gen Bact
ZOOL,116,01,4,1230,1320,MW,21,22,S Trewhitt,42886,In Person,Vert Evol & Nat Hist
HS,170,01,3,1800,2045,T,42,55,C Cherney,45918,In Person,Hlth Care Econ
EDCO,221,02,3,1900,2145,T,20,20,M Beach,43244,In Person,Research Couns Ed
CHAD,169,02,3,1030,1145,MW,29,30,D Bee-Gates,42379,In Person,Motiv Child/Adoles
TA,127,01,3,1200,1315,TR,20,30,K Normington,48791,In Person,Contemp Theatre
NUFS,192,08,2,TBA,,TBA,1,10,C Haas,45093,In Person,Fld Exp NufS/Pkg
ARTH,180,01,3,TBA,,TBA,1,10,A Raynsford,42422,In Person,Indiv Studies ArtH
SOCI,169,80,3,TBA,,TBA,35,35,M Rokni,48351,Online Only - TBA Mtg Pat,Polit Sociology
PHYS,180,11,2,TBA,,TBA,1,1,,50799,In Person,Indiv Studies
ENGL,001A,03,3,0730,0845,MW,23,23,M Jalal,42344,In Person,First Year Writing
CCS,105,01,3,0900,1015,MW,14,30,G Mora-Torres,48683,In Person,Chicn: US/Mex Relt
HS,158,05,3,1500,1650,R,46,48,N Zhang,47857,In Person,Hlth Comm
ART,100W,03,3,1200,1315,MW,24,25,C Junkerman,45142,In Person,Writng Wrkshp FA
CHAD,173,02,3,1030,1145,MW,32,30,D Mead-Nytko,43570,In Person,Cr Iss Inf/Tod Dev
PHYS,051,22,0,1500,1750,R,18,16,A Hatzikoutelis,41870,In Person,General Physics
HS,103,01,3,1500,1745,W,75,75,C Doyle,45393,In Person,Intr Health Policy
ENGL,001A,62,3,1500,1615,MW,23,23,E Rosser,44175,In Person,First Year Writing
SPAN,025B,01,4,1630,1810,TR,19,31,R Rodriguez,45008,In Person,Inter Spanish
ENGL,001A,22,3,1030,1145,TR,24,23,R Arnold,42402,In Person,First Year Writing
BUS3,010,03,3,1200,1315,TR,42,45,W Easter,50432,In Person,Discover Business
MATH,071W,06,1,1630,1745,MW,25,28,S Simic,47902,In Person,Calc Wkshp Bus/Avi
UNVS,101,02,0,1800,1950,T,40,34,M McNeil,49643,In Person,Leadership
NUFS,016,02,3,1330,1445,MW,44,45,A Reisenauer,42885,In Person,"Sci, Physio, Nutr"
BIOL,180,27,2,TBA,,TBA,2,15,R French,48082,In Person,Indiv Studies
HS,205A,02,3,1500,1745,W,17,30,M Dougan,50374,In Person,Quant Methods I
ENGR,100W,53,3,1400,1550,T,23,22,B Murphywesley,44234,Online Only - With Mtg Pattern,Engr Reports
PSYC,096C,02,3,1330,1445,TR,40,42,E Palmer,49976,In Person,Cognitive Science
ENGR,119,02,3,0900,1015,MW,3,35,B Delaveau,49469,In Person,Energy & Environ
BIOL,180,42,3,TBA,,TBA,1,15,E Skovran,48093,In Person,Indiv Studies
ZOOL,298,02,2,TBA,,TBA,0,10,,40810,In Person,Research
JS,141,03,3,1330,1445,TR,10,10,M Stevenson,46413,In Person,RCP Representation
NUFS,135,05,3,1200,1445,T,4,30,A Shaw,49671,In Person,Hlth Multiculture
INFO,282,02,2,TBA,,TBA,18,35,S Gaffney,47465,Online Only - TBA Mtg Pat,Sem in Libr Mgmt
NUFS,192,05,5,TBA,,TBA,0,10,J Kubota,45090,In Person,Fld Exp NufS/Pkg
EE,165,01,1,1800,2045,T,2,16,E Lucow,49269,In Person,Photovoltaic Lab
BUS,283,04,3,1800,2200,R,9,45,S Pruthi,42495,In Person,Entrepreneurship
TA,064,01,3,1330,1420,TR,9,18,C Carpenter,43284,In Person,Make-up
PHYS,180,05,1,TBA,,TBA,3,1,E Khatami,50788,In Person,Indiv Studies
ENGL,001B,02,3,0730,0845,TR,25,25,C Saylor,42429,In Person,Argument and Analysis
BIOL,297,41,4,TBA,,TBA,2,15,S Shaffer,48242,In Person,Grad Research
EE,127,01,3,1830,2115,F,24,40,N Nguyen,44219,In Person,Elec Biomed Appl
CCS,230,01,3,1800,2045,R,10,15,J Troncoso,48706,In Person,Policy Analysis
JS,158,01,3,1330,1445,TR,24,55,J Randle,45952,In Person,Prison Community
BUS4,119A,02,3,1330,1445,TR,52,45,R Sridar,44891,In Person,MIS Practicum
CMPE,180,02,3,TBA,,TBA,11,15,S Meldal,47741,In Person,Individual Studies
KIN,180,01,1,TBA,,TBA,0,10,,43063,In Person,Independent Study
ENGL,144,01,4,1030,1145,TR,29,30,J Villagrana,47655,In Person,Shakespeare I
ENGR,100W,42,0,1750,1920,TR,22,22,J Leih,42671,In Person,Engr Reports
BUS1,120A,01,3,1200,1315,TR,43,42,F Xiao,47141,In Person,Acctg Info Systems
CS,146,07,3,1200,1315,MW,27,30,C Tsao,47475,In Person,Data Struct & Alg
BIOL,298M,04,1,TBA,,TBA,1,15,E Skovran,50222,In Person,MA Culminating Exp
CE,131,02,3,1930,2045,MW,18,45,J Pyeon,45903,In Person,Intr to Const Engr
PSYC,120,20,4,0900,1015,MW,49,48,J Citron,40977,In Person,Adv Res Meth & Des
CE,162,06,0,1800,2045,R,17,18,M Soliman,44786,In Person,Struc Concrete Des
HS,166B,01,3,TBA,,TBA,32,48,J Jones,42113,In Person,Fieldwk Experience
KIN,170D,03,3,TBA,,TBA,0,5,B Shifflett,40547,In Person,Fldwrk Sport Mngmt
ATH,006S,01,1,TBA,,TBA,0,50,,40024,In Person,Skl Dvlop Bkbl-Wo
CHAD,160,01,3,1530,1620,R,32,32,G Cava,40248,In Person,Child Dev Pract
ADV,123,01,3,1800,2045,M,30,30,S Eckstone,40004,In Person,Brdcast & New Media Adv
PSYC,139,06,3,1630,1745,TR,43,40,J Ventura,50324,In Person,Psy of Person
METR,298,33,3,TBA,,TBA,0,5,,41131,In Person,Research
COMM,291,02,2,TBA,,TBA,0,5,J Morrison,41991,In Person,Grad Internship
MATH,288I,01,3,TBA,,TBA,4,10,C Tortora,46629,In Person,Stats Internship
RTVF,080,02,3,1200,1315,TR,40,48,C Burrows,41080,In Person,Introduction to Media
MATH,265,01,3,1330,1445,MW,27,30,S Crunk,48587,In Person,Time Series
PHYS,052,13,0,1200,1450,R,16,18,R Bahuguna,40237,In Person,General Physics
CHAD,104,02,3,1330,1445,TR,17,30,R Marx,44136,In Person,Program Evaluation
PSYC,135,03,3,1630,1745,MW,43,42,S Macramalla,40837,In Person,Cognition
BIOL,298,07,1,TBA,,TBA,0,15,,48257,In Person,MS Proj Culm Exper
HS,067,02,3,0900,1015,TR,28,25,R Knight,41607,In Person,Intro Health Stat
CE,170,06,0,1330,1615,W,15,12,U Ndon,44407,In Person,Prin Environ Engr
CCS,010A,09,3,0900,1015,TR,34,36,J Mercado,48725,In Person,Mex Am US Hist/Gov
EE,106,06,0,0900,1145,F,0,20,B Furman,49529,In Person,Fund Mechatro Engr
KIN,002A,06,1,1630,1720,MW,23,25,K Thompson,43011,In Person,Begin Swimming
JS,180,03,3,TBA,,TBA,5,5,A De Giorgi,41785,In Person,Indiv Studies
MATH,001,02,3,1030,1145,MW,33,32,L Roper,45313,In Person,Math Reasoning
KIN,194,02,0,0930,1120,M,12,20,H Pai,41332,In Person,Therapeutic Exercise
BME,180,01,1,TBA,,TBA,4,30,,50628,In Person,Individual Studies
BUS4,091L,07,1,1330,1445,T,46,45,M Splane,44877,In Person,Comp Tools for Bus
URBP,298A,01,3,1930,2200,T,7,10,G Douglas,44858,In Person,Planning Report
CHEM,100W,03,3,0800,0915,TR,11,18,B Stone,49921,In Person,Writing Wkshp Chem
BUS5,181,01,3,1330,1445,MW,42,45,A Basu,44741,In Person,Intro Entrepreneur
BIOL,186,24,4,TBA,,TBA,0,15,,48073,In Person,Senior Thesis
DSGD,083,05,3,0800,1400,F,27,25,A English,50605,In Person,Digital Apps Basic
ENGL,001B,04,3,1030,1145,MW,25,25,J Damm,42430,In Person,Argument and Analysis
KIN,070,02,0,1130,1320,M,22,20,M Ruban,41617,In Person,Intro to Kinesiology
CE,192,01,2,1800,1950,R,37,50,A Wong,41204,In Person,Prob Models for CE
PSYC,135,02,3,1200,1315,MW,37,33,S Macramalla,40698,In Person,Cognition
CS,157A,06,3,1930,2045,MW,31,30,F Butt,50103,In Person,Int to Dtb Mgt Sys
MATH,018A,10,3,1330,1445,TR,37,35,T Osland,47918,In Person,College Algebra
NURS,147B,08,3,0800,1700,W,12,12,C Finkbeiner,40404,In Person,Com Hlth Clin
EE,122,02,0,1030,1315,T,23,20,A Jhawar,41726,In Person,Electr Design I
KIN,169,01,3,1030,1145,MW,23,30,M Crockett,48643,In Person,Divrsty/Stress/Hlth
EE,098,02,3,1330,1445,TR,50,60,B Mantha,41703,In Person,Intro Ckt Analysis
MUSC,155,01,1,1330,1520,MW,26,50,D Vickerman,41555,In Person,ENS: Wind Ensemble
BUS1,123A,03,3,1500,1615,TR,38,45,J Busch,47184,In Person,Tax Factor Bus Inv
BOT,299,01,1,TBA,,TBA,0,10,,40796,In Person,Masters Thesis
KIN,035A,15,1,0930,1020,TR,15,32,A Tomimbang,50742,In Person,Begin Wt Training
BIOL,186,23,4,TBA,,TBA,0,15,,48072,In Person,Senior Thesis
ANTH,012,02,3,1500,1615,MW,33,40,J Karpf,41096,In Person,Intro to Human Evol
AE,180,02,2,1200,1250,TR,0,20,N Mourtos,42279,In Person,Individual Studies
RTVF,030,03,3,1800,1945,T,18,18,J Serna,49012,In Person,Intro Film/TV Prod
MATH,019W,33,1,1330,1445,TR,27,28,H Ng,50417,In Person,Precalculus Workshop
SOCI,180,31,3,TBA,,TBA,0,5,,43898,In Person,Indiv Studies
NUFS,001A,01,3,1030,1145,MW,45,45,K Mauldin,48693,In Person,Physical Science of Food
COMM,100W,09,3,1630,1745,MW,25,25,N Peck,41250,In Person,Writing Workshop
JOUR,061,05,3,1000,1245,F,13,20,C Saatsaz,50345,In Person,Prnt/Mag and Online Wrtg
HIST,015,05,3,1030,1145,TR,54,48,R Buyco,43049,In Person,Esntl US History
PSYC,100W,05,3,1800,2045,T,28,24,J Morton,41947,In Person,Writing Workshop
ENGR,100W,24,0,1850,2020,MW,23,22,V Sansome,41239,In Person,Engr Reports
CMPE,280,02,3,1030,1145,TR,52,50,R Mak,49240,In Person,Web UI Design
MS,274,03,4,TBA,,TBA,1,15,I Aiello,43907,In Person,Adv Top Ocean
CS,223,01,3,1800,1915,TR,9,20,L Wesley,45667,In Person,Bioinformatics
PHOT,180,02,3,TBA,,TBA,0,36,A Raynsford,45189,In Person,Indiv St Photo
BUS3,186,11,3,1800,2045,T,28,60,C Smith,49364,In Person,Prof & Bus Ethics
MUSC,060D,01,1,0830,1015,F,4,15,G Haramaki,46870,In Person,CollMusicum
AFAM,002B,80,3,TBA,,TBA,29,40,E Watkins,48903,Online Only - TBA Mtg Pat,AfAm & Dev Am Hist
SCWK,141,02,4,TBA,,TBA,14,15,J Blandino,45457,In Person,Field Practicum I
GEOG,168,01,3,1500,1745,T,10,22,A deGrassi,47844,In Person,Sub-Saharan Africa
PHOT,180,01,3,TBA,,TBA,2,36,A Raynsford,45188,In Person,Indiv St Photo
AVIA,180,02,1,TBA,,TBA,0,20,F Barez,50709,In Person,Individual Studies
TA,010,04,3,1800,1915,TR,44,48,S Cummins,43222,In Person,Theatre Apprecia
SE,180,02,3,TBA,,TBA,0,15,S Meldal,49674,In Person,Individual Studies
BUS3,166,05,3,1030,1145,TR,46,45,R Roman,49187,In Person,"Bus, Govt, Society"
POLS,015,02,3,0900,1015,TR,118,120,R Ovetz,45053,In Person,US & CA Government
CMPE,207,01,3,1800,2045,W,22,50,A Bond,45915,In Person,Net Prog & Appl
BIOL,065,01,4,1500,1615,TR,183,175,J McDaniel,40085,In Person,Human Anatomy
HS,162,01,3,1800,2045,W,136,140,A Santiago,44060,In Person,Health Org & Admin
GEOL,174,01,3,1800,2045,T,4,45,J Oberdorfer,49252,In Person,Hazardous Materials
MUED,142,01,1,1030,1230,F,29,25,D Hollinger,41191,In Person,Intro Mus Ed/EFE
BUS5,142,02,3,1330,1445,MW,41,45,T Shi,44704,In Person,Total Quality Mgmt
NURS,146A,02,2,1500,2100,T,9,10,C Weng,44676,In Person,Peds Clinical
CMPE,245,01,3,1630,1745,MW,19,40,H Li,48916,In Person,Embd Wireless Arch
BUS1,020,04,3,1200,1315,MW,106,119,E Capener,47265,In Person,Financial Account
URBP,298A,03,3,1930,2200,T,1,10,S Alexander,44860,In Person,Planning Report
INFO,204,02,3,TBA,,TBA,24,35,C Sawyer,42303,Online Only - TBA Mtg Pat,Inf. Prof
BUS3,157,01,3,1800,2045,M,48,45,A Casey,40094,In Person,Legal Issues in Hrm
ME,140,12,0,0900,1145,W,1,20,R Chilukuri Leela,49276,In Person,Green Prod Design
MATH,015F,18,0,1200,1345,TR,2,30,L Mazmanyan,50522,In Person,Stats Statway A
KIN,023B,01,1,1230,1420,R,2,5,N Fraire,41503,In Person,Inter Archery
ENGL,001A,52,3,1330,1445,TR,21,23,T Adry,44926,In Person,First Year Writing
PHYS,180,06,1,TBA,,TBA,4,1,B Harrer,50789,In Person,Indiv Studies
NUFS,298,27,3,TBA,,TBA,0,10,A Widaman,48801,In Person,Special Studies
ART,102,01,3,1200,1450,TR,26,24,D Bayus,45157,In Person,3D Model and Print
ENGL,050,02,3,1200,1315,TR,30,30,J Villagrana,47421,In Person,Lit Survey before 1680
BUS4,188,08,3,1630,1745,TR,44,45,R Sessions,44901,In Person,Business Systems
JWSS,090,01,3,0900,1015,TR,0,35,B Walters,49600,In Person,Bible Hist and Lit
KIN,061B,01,1,0930,1120,F,44,50,S Caughlan,40351,In Person,Int Hatha Yoga
TECH,198,82,3,TBA,,TBA,21,40,P Backer,47815,Online Only - TBA Mtg Pat,Technology & Civil
BIOL,030,15,0,0730,1020,T,23,22,H Hoang,42894,In Person,Biology I
CMPE,256,01,3,1330,1445,TR,50,50,M Eirinaki,47951,In Person,Lrg Scale Analytic
MATH,161A,04,3,1800,1915,MW,41,40,S Crunk,44274,In Person,Appl Prob & Stats I
NURS,146A,06,2,0700,1300,F,8,10,M Schmidt,44682,In Person,Peds Clinical
COMM,190,01,1,TBA,,TBA,1,5,J Morrison,40815,In Person,Act Proj in Speech
AAS,180,12,1,TBA,,TBA,0,3,,43982,In Person,Individual Studies
CE,162,07,0,1330,1615,M,14,18,M Soliman,50442,In Person,Struc Concrete Des
CA,180,02,2,TBA,,TBA,0,1,S Riley,42370,In Person,Individual Studies
NUFS,192,07,2,TBA,,TBA,4,10,I Brown,45092,In Person,Fld Exp NufS/Pkg
MILS,001A,02,0,1415,1700,W,3,30,M Morales,40178,In Person,Ldrshp & Pers Dev
SOCI,080,01,3,1030,1145,MW,40,40,M Pasion,45760,In Person,Social Problems
ART,208,01,3,1800,2050,T,13,15,V Mendoza,40015,In Person,Grad Photo Crit
MUSC,060I,01,1,1230,1420,F,7,20,J Keiser,41794,In Person,EnsJazzEnsemble
ME,113,02,4,0800,0940,TR,38,40,A Tabrizi,42233,In Person,Thermodynamics
BIOL,299,09,1,TBA,,TBA,0,15,,40645,In Person,MA Thesis
AMS,001A,63,6,1500,1615,MW,15,32,R Kling,47508,In Person,Amer Cultures 1877
CMPE,152,01,3,1500,1615,TR,59,60,R Mak,49094,In Person,Compiler Design
NURS,147B,07,3,0800,1700,W,12,12,D Canham,43602,In Person,Com Hlth Clin
GEOG,170,01,3,1700,1845,R,18,19,W Harmon,43196,In Person,Intro Map & GIS
MS,299,71,4,TBA,,TBA,1,20,M Graham,42468,In Person,Masters Thesis
JS,107,80,3,TBA,,TBA,48,70,N Birthelmer,43845,Online Only - TBA Mtg Pat,Justice Mgmt
MCOM,210,01,3,1800,2045,M,13,20,S Fosdick,41109,In Person,Media/Social Issue
COMM,190,02,2,TBA,,TBA,1,5,J Morrison,41392,In Person,Act Proj in Speech
METR,298,25,2,TBA,,TBA,0,5,,41127,In Person,Research
KIN,280,02,2,TBA,,TBA,0,5,B Shifflett,40575,In Person,Adv Fldwk Sprt Mgt
EE,297A,03,3,0900,1800,S,18,15,B Sirkeci,46536,In Person,MSEE Proj Proposal
DSIT,105,01,3,0800,1050,MW,20,25,M Farnsworth,47253,In Person,Int Arc Adv Studio
AVIA,177,01,3,0730,0845,MW,33,40,V Collom,40253,In Person,Genl Av Ops & Mgmt
CE,162,05,3,1030,1120,TR,31,18,M Soliman,44785,In Person,Struc Concrete Des
POLS,190,02,4,1630,1915,T,22,20,S Bejar Lopez,45044,In Person,Senior Seminar
EE,297A,02,3,0900,1800,S,18,15,B Sirkeci,46535,In Person,MSEE Proj Proposal
BIOL,065,17,0,1500,1630,TR,29,30,A Bheda,44098,In Person,Human Anatomy
KIN,147,03,0,1400,1550,MW,22,20,M Ruban,43343,In Person,Biomechanical Asmt of Mvmnt
BUS2,090,01,3,1030,1145,MW,48,45,D Mcfeely,45398,In Person,Bus Statistics
AMS,001B,02,6,1500,1615,TR,24,32,J Ormsbee,45411,In Person,Am Cults 1877-pres
PSYC,001,11,3,1200,1315,MW,43,42,R Schulte,49113,In Person,Introductory Psychology
MUSC,028,02,1,1230,1420,F,10,25,R Vandivier,44850,In Person,Guitar Fundamentals
COMM,105P,80,4,TBA,,TBA,25,25,C Perez,44911,Online Only - TBA Mtg Pat,Comm Self & Soc
PHYS,166,01,3,1030,1145,TR,13,25,B Harrer,47802,In Person,Physics of Music
INFO,284,01,3,TBA,,TBA,14,35,P Franks,42325,Online Only - TBA Mtg Pat,Sem Archiv Rec Mgmt
BIOL,297,20,2,TBA,,TBA,0,15,,48225,In Person,Grad Research
EE,299B,01,3,TBA,,TBA,1,5,B Sirkeci,42410,In Person,MSEE Thesis
RECL,170C,80,10,TBA,,TBA,3,15,S Ross,45354,Online Only - TBA Mtg Pat,Intern in TR
LING,021,08,3,0900,1015,TR,23,25,J Kitajima,42388,In Person,Langu and Thinking
HS,167,02,0,1330,1415,R,24,25,J Pham,42082,In Person,Biostatistics
SCI,002,13,0,1600,1750,T,21,20,S Lilienthal,49125,In Person,Success in Science
NUFS,280A,05,12,TBA,,TBA,2,10,C LaSalle,40552,In Person,Dietetic Internship
CHEM,113A,03,2,1030,1320,TR,17,15,S Stepp,40123,In Person,Organic Chem Lab
COMM,119I,80,4,TBA,,TBA,24,25,S Coopman,42485,Online Only - TBA Mtg Pat,Researching Games
TA,112,01,3,1500,1700,TR,17,30,B Butler,45720,In Person,Rehearse & Perform
CS,046B,15,0,1100,1345,F,28,30,P Heller,47586,In Person,Intro to Data Strc
TECH,140,12,0,0900,1145,W,16,20,R Chilukuri Leela,47597,In Person,Green Prod Design
KIN,286,02,2,TBA,,TBA,0,10,,42216,In Person,Independent Study
CMPE,137,01,3,1500,1745,W,25,50,K Perry,49092,In Person,Mobile Software Engineer
ATH,042S,02,1,TBA,,TBA,0,20,K Reimer,40060,In Person,Skls Dvlp Crs Ctry
KIN,030,02,1,0930,1120,F,33,30,J Linafelter,40338,In Person,Pilates
KIN,191A,02,0,1130,1320,T,5,20,K Han,40969,In Person,Adv Assess Lower Ext
NURS,034A,01,1,0800,1015,F,31,33,K Bawel,41613,In Person,Prof Role Dev II
BUS1,170,05,3,1500,1615,MW,50,45,D Abbott,47359,In Person,Fund of Finance
TA,117,01,1,TBA,,TBA,16,25,K Normington,43131,In Person,Pract Act or Direc
MS,103,01,4,TBA,,TBA,1,25,S Hamilton,48397,In Person,Marine Ecology
KIN,046A,02,1,1030,1120,MW,32,40,B Ayers Jr,48546,In Person,Beg Social Dance
CMPE,165,02,3,1800,2045,T,35,60,I Eswar,50492,In Person,SW Eng Process Mng
EDSE,217D,03,3,TBA,,TBA,0,6,,44740,In Person,Adv Dir Teaching
ART,297A,01,3,TBA,,TBA,0,10,A Raynsford,42613,In Person,MA Special Study
LING,020,01,3,0900,1015,MW,23,25,D Dodick,41535,In Person,Nature of Language
BOT,160,12,0,1030,1320,F,0,20,L Braga,49565,In Person,Ecology
BIOL,297,36,3,TBA,,TBA,0,15,,48237,In Person,Grad Research
PHIL,186,86,3,TBA,,TBA,22,45,C Sanchez,48013,Online Only - TBA Mtg Pat,Prof & Bus Ethics
ENGL,001A,08,3,0730,0845,TR,22,23,R Crawford,42352,In Person,First Year Writing
CE,008,02,0,0900,1145,T,17,18,S Koosha,41692,In Person,Plane Surveying
BIOL,280,14,2,TBA,,TBA,0,15,,48180,In Person,Individual Studies
URBP,136,01,4,1930,2215,T,9,10,C Cheleden,48893,In Person,Int Land Use Plan
COMM,131P,80,4,TBA,,TBA,24,25,C Perez,41551,Online Only - TBA Mtg Pat,New/You Media
POLS,100W,03,3,1030,1145,TR,26,25,K Yeager,50225,In Person,Writing Workshop
MS,113,01,4,TBA,,TBA,0,25,S Hamilton,48407,In Person,Marine Ichthyology
MS,298,52,2,TBA,,TBA,0,25,,42054,In Person,Resrch Mar Sci
JS,012,01,3,0900,1015,MW,38,65,G Woods,45943,In Person,Intro to  Leg Studies
ISE,115,01,3,1800,1855,TR,11,40,T Pham,49148,In Person,Lean Intgr Mfg
CS,050,03,2,1430,1520,R,2,18,Q Tan,50366,In Person,Sci Computing I
COMM,198,03,1,TBA,,TBA,1,30,J Morrison,40943,In Person,Comm Applied Activity
KIN,193,01,2,0830,1020,F,7,30,H Pai,40362,In Person,Org/Adm Ath Traing
SCWK,272,01,3,0900,1145,T,29,30,J Barnum,43821,In Person,School Social Work
POLS,102,01,4,1030,1145,TR,41,40,G Percival,44924,In Person,State Politics
LING,162,01,3,1330,1445,MW,22,25,K Moore,41812,In Person,Intro Morphology
COMM,144F,02,4,1200,1315,TR,27,25,R Webb,40774,In Person,Org Comm
METR,299,15,1,TBA,,TBA,0,5,,41137,In Person,Thesis
COMM,020,72,3,1030,1145,TR,26,26,J Diaz,47287,In Person,Public Speaking
MATH,015F,07,3,1100,1150,M,2,30,M Zoubeidi,49572,In Person,Stats Statway A
KIN,014C,01,1,1430,1520,MW,34,40,O Crespo,42522,In Person,Adv Volleyball
ME,201,01,3,1630,1745,MW,21,35,J Lee,47734,In Person,Project Planning
MS,298,21,1,TBA,,TBA,0,25,,42041,In Person,Resrch Mar Sci
PHYS,051,04,4,0900,1015,MW,47,45,F Taiedi,41852,In Person,General Physics
EDSE,206A,01,3,1900,2145,T,10,30,S Krishnan,41153,2 Pat - Mtg Pat & TBA (See Class Note),Assessment M/S
MATH,012,01,3,1200,1315,MW,29,28,L Roper,48467,In Person,Number Systems
EDCO,004FY,15,0,1600,1750,W,23,25,R Nemali,45470,In Person,Career Exploration
KIN,028A,01,1,0830,0920,MW,29,30,S Relova,40655,In Person,Beg Gymnastics
